accuracy	brier_score	cross_entropy	trim_cross_entropy	roc_auc	alpha_true	corrupt_frac	model
0.89243	0.12834072246336295	0.4050872445134605	0.3434014	0.9747855812499999	0.28708706746235674	0.4	DGA-Biased-model-0.40
0.88318	0.12854990345599673	0.4029538218789668	0.34859687	0.9727194591	0.2861795436902733	0.4	DGA-Biased-model-0.40
0.896885	0.12849589031032643	0.41118419060223477	0.34009925	0.9768396348499999	0.31019021504820043	0.45	DGA-Biased-model-0.45
0.87577	0.13616797313934642	0.42178731171449524	0.36033902	0.9750603793	0.310883447420407	0.45	DGA-Biased-model-0.45
0.8724	0.1332369835242377	0.425607726893512	0.34950587	0.9741457996	0.3099026100058371	0.45	DGA-Biased-model-0.45
0.861025	0.14640867583781417	0.4397361494747701	0.38406697	0.9742541471	0.3111623274676892	0.45	DGA-Biased-model-0.45
0.79867	0.15376254837689612	0.4543339895531183	0.40026546	0.97433974295	0.3104221078672218	0.45	DGA-Biased-model-0.45
0.60731	0.1649205170998881	0.4732357836793945	0.42492583	0.9759109781500002	0.3333333333333333	0.5	DGA-Biased-model-0.50
0.776765	0.1566069007802745	0.467303738007253	0.40343553	0.9736952669	0.33365169974345593	0.5	DGA-Biased-model-0.50
0.78352	0.15588663231798872	0.4747108189892621	0.39783728	0.9726519570500001	0.3328644853188491	0.5	DGA-Biased-model-0.50
0.624105	0.16937057045648427	0.49479050798105717	0.43033865	0.9713908636999999	0.3339494301104811	0.5	DGA-Biased-model-0.50
0.572	0.1749385664033415	0.4966824034934504	0.44618133	0.9730628803500001	0.33339258732557103	0.5	DGA-Biased-model-0.50
0.526525	0.17917637343916984	0.5087366964335026	0.45199388	0.9727483523	0.35456110154905335	0.55	DGA-Biased-model-0.55
0.531645	0.18345167532683476	0.5146529693446429	0.4647503	0.97330630415	0.35493754989154885	0.55	DGA-Biased-model-0.55
0.53181	0.18896734958659697	0.5259193347444716	0.47650954	0.96956700685	0.35415988310293883	0.55	DGA-Biased-model-0.55
0.53831	0.18512815524091175	0.5265378815362732	0.46398652	0.97156395845	0.35500515995872034	0.55	DGA-Biased-model-0.55
0.522205	0.19405145258997608	0.541986998264082	0.48650834	0.96956410745	0.35477626867116174	0.55	DGA-Biased-model-0.55
0.951625	0.044438162697446035	0.36185376520818635	0.078113675	0.982312742	0.047755082607246584	0.05	Ember-PU-model-0.05
0.95124	0.04431218305621935	0.3814408714636266	0.07631024	0.9814773498	0.048110101931543255	0.05	Ember-PU-model-0.05
0.95067	0.04524134905457273	0.36136665412207336	0.08166208	0.98238388755	0.04815162944542934	0.05	Ember-PU-model-0.05
0.95008	0.0456290896200888	0.4178661565892873	0.09136811	0.9768527481	0.048295060254819	0.05	Ember-PU-model-0.05
0.95045	0.04501473612656487	0.36561961766251233	0.08245051	0.9824382186999999	0.04827241615874816	0.05	Ember-PU-model-0.05
0.948765	0.04654290968805945	0.3532721291144848	0.0856007	0.9810869198500001	0.0910158276869004	0.1	Ember-PU-model-0.10
0.949525	0.04688838804224438	0.3831432585941402	0.09346476	0.98077845915	0.09144252427552005	0.1	Ember-PU-model-0.10
0.948405	0.046515696771655256	0.33115648556097826	0.07887351	0.9823963130000001	0.09125331313896251	0.1	Ember-PU-model-0.10
0.949175	0.046885305079165364	0.39858112121204053	0.09469338	0.980705077	0.09154913583611546	0.1	Ember-PU-model-0.10
0.950185	0.045671861188583435	0.3748219562082585	0.08555957	0.9810098556000001	0.09149411363894462	0.1	Ember-PU-model-0.10
0.941515	0.049787837353238835	0.3385254579657915	0.08924698	0.9785219289999999	0.13071194691547622	0.15000000000000002	Ember-PU-model-0.15
0.94578	0.0488149723475814	0.36433946575747417	0.093558274	0.9788257807999999	0.13103613079354504	0.15000000000000002	Ember-PU-model-0.15
0.943665	0.05122538788980149	0.41647206767653894	0.1168257	0.9796397216499999	0.1307465800310758	0.15000000000000002	Ember-PU-model-0.15
0.948295	0.047830142966388205	0.39880914823000546	0.09904321	0.9788542758	0.13084101995806308	0.15000000000000002	Ember-PU-model-0.15
0.94202	0.05240943697496978	0.3860463988310907	0.117178574	0.9787685858499999	0.13132234456099204	0.15000000000000002	Ember-PU-model-0.15
0.939765	0.05488542662905817	0.44997108960387566	0.1369966	0.9752413538499998	0.16683734929302677	0.2	Ember-PU-model-0.20
0.938545	0.054052107668725584	0.3780329752913081	0.1151442	0.97787502665	0.1676233218072285	0.2	Ember-PU-model-0.20
0.937105	0.05835763857761815	0.5407179097200185	0.19130863	0.9709637715499999	0.16717561490200433	0.2	Ember-PU-model-0.20
0.944225	0.047484538177720095	0.2744970112923861	0.07667459	0.9793392994500001	0.1673923073987601	0.2	Ember-PU-model-0.20
0.943325	0.050527752447523396	0.37040432134426143	0.10125983	0.9757832505499999	0.16733742263176885	0.2	Ember-PU-model-0.20
0.939215	0.05450391238299112	0.41846359496246593	0.12833002	0.9779747591500001	0.20021061120571582	0.25	Ember-PU-model-0.25
0.94114	0.05392094487166544	0.42052313024764837	0.13239656	0.97535068075	0.20104130949329374	0.25	Ember-PU-model-0.25
0.93105	0.0635600464666839	0.5605036146882114	0.21574423	0.9708177017999999	0.2000373315911924	0.25	Ember-PU-model-0.25
0.943015	0.052262652021836054	0.41328490408708995	0.1212297	0.9778950414	0.20116629720607912	0.25	Ember-PU-model-0.25
0.936755	0.05698365321050086	0.4404820766915752	0.14536548	0.9757313981	0.20040246409307316	0.25	Ember-PU-model-0.25
0.93267	0.06051123422606658	0.44098643700314233	0.15552302	0.9720553354	0.2306311389223707	0.3	Ember-PU-model-0.30
0.94045	0.054297389082072635	0.4292063133626839	0.12975295	0.9731141221499999	0.2317590796473774	0.3	Ember-PU-model-0.30
0.931745	0.061990841405281834	0.5162689285949129	0.19106291	0.9709148883000001	0.23055467389945272	0.3	Ember-PU-model-0.30
0.93499	0.05877741049855229	0.452763732440344	0.1579503	0.97491420245	0.23171235310500252	0.3	Ember-PU-model-0.30
0.92739	0.06533840760288473	0.5508951612413482	0.21829692	0.9702783564499999	0.23111670687285554	0.3	Ember-PU-model-0.30
0.923595	0.0714017192097465	0.62787710068423	0.29114598	0.96452562615	0.25915407743074637	0.35000000000000003	Ember-PU-model-0.35
0.92712	0.06687432558040642	0.5775160042132338	0.23610671	0.9665066712	0.2599536237604223	0.35000000000000003	Ember-PU-model-0.35
0.92973	0.06340953756269666	0.4676551944339475	0.1729884	0.9676794963500001	0.2591975257197359	0.35000000000000003	Ember-PU-model-0.35
0.930695	0.06186356305236238	0.46706976792482935	0.17208658	0.9737109449500001	0.26041429126117854	0.35000000000000003	Ember-PU-model-0.35
0.9327	0.05985872555887171	0.43286686549581516	0.15153153	0.97188717265	0.25958833111209834	0.35000000000000003	Ember-PU-model-0.35
0.92443	0.06762687250785603	0.5066380037292315	0.20530137	0.97114671795	0.2859777939093906	0.4	Ember-PU-model-0.40
0.92286	0.06980561546923024	0.5588180125250243	0.23207529	0.9671013746	0.2867014399714681	0.4	Ember-PU-model-0.40
0.923305	0.07019501767172501	0.5882104668453288	0.2564199	0.9676175585	0.2855930916851966	0.4	Ember-PU-model-0.40
0.925935	0.06495897040044012	0.39198773885600613	0.15951678	0.9726660276499999	0.28708706746235674	0.4	Ember-PU-model-0.40
0.92949	0.06328289460723407	0.461967094079944	0.17687488	0.9705482847500001	0.2861795436902733	0.4	Ember-PU-model-0.40
0.916415	0.076098453638566	0.5572367820936035	0.2589954	0.96747917335	0.31019021504820043	0.45	Ember-PU-model-0.45
0.922675	0.07260286468749455	0.6733930871424434	0.31374326	0.96421705575	0.310883447420407	0.45	Ember-PU-model-0.45
0.921135	0.0709803606655974	0.5370381993708103	0.22788717	0.9677435811000001	0.3099026100058371	0.45	Ember-PU-model-0.45
0.918205	0.07400739771021275	0.5943354011151437	0.26872072	0.9627794165500001	0.3111623274676892	0.45	Ember-PU-model-0.45
0.926765	0.06641199185245589	0.46851835685434484	0.18979788	0.9662090224	0.3104221078672218	0.45	Ember-PU-model-0.45
0.919195	0.07477054878798828	0.655925456660286	0.30775285	0.96156725745	0.3333333333333333	0.5	Ember-PU-model-0.50
0.91687	0.07624999579136527	0.6286920040416623	0.2945387	0.9646872616500002	0.33365169974345593	0.5	Ember-PU-model-0.50
0.915025	0.07741178539912791	0.6347489049210057	0.29619324	0.9577705591	0.3328644853188491	0.5	Ember-PU-model-0.50
0.90746	0.08611164868150936	0.7797628331101045	0.41956604	0.95452371145	0.3339494301104811	0.5	Ember-PU-model-0.50
0.91018	0.08354879697081595	0.7307365062109856	0.37665075	0.9557352622499999	0.33339258732557103	0.5	Ember-PU-model-0.50
0.912985	0.07887075046206536	0.628504559020388	0.30064428	0.9643180524999999	0.35456110154905335	0.55	Ember-PU-model-0.55
0.910105	0.08390352627554941	0.7641465444619757	0.3982565	0.95156285835	0.35493754989154885	0.55	Ember-PU-model-0.55
0.908105	0.0843625539474466	0.6863463115759934	0.35448226	0.9571642220000001	0.35415988310293883	0.55	Ember-PU-model-0.55
0.91106	0.08158215439246896	0.6512793220793174	0.3253759	0.96158299525	0.35500515995872034	0.55	Ember-PU-model-0.55
0.907995	0.08709138869427013	0.8381290652381924	0.46812886	0.9541466722999999	0.35477626867116174	0.55	Ember-PU-model-0.55
